subd_id	term	tfraction
207	INTERPERSONAL_SKILLS	0.277778
207	PSYCHIATRIC_CARE	0.263158
207	ETHICS,_NURSING	0.261029
207	NURSING_THEORY	0.237781
207	TRANSCULTURAL_NURSING	0.237624
207	DAY_SURGERY	0.235294
207	INTERMEDIATE_CARE	0.235294
207	PHILOSOPHY,_NURSING	0.2156
207	ANTHROPOLOGY,_CULTURAL	0.210884
207	HEALTH_CARE_PROFESSIONALS	0.210526
207	PRESSURE_ULCER	0.205882
207	AFRICAN_MEDICINE	0.2
207	NURSING_EVALUATION_RESEARCH	0.193689
207	COMPLEMENTARY_THERAPY	0.192308
207	FAMILY_CAREGIVER	0.192308
207	EMOTIONAL_EXHAUSTION	0.190476
207	MODELS,_NURSING	0.183084
207	CLINICAL_NURSING_RESEARCH	0.175758
207	QUALITATIVE_RESEARCH	0.173759
207	NURSING_EDUCATION_RESEARCH	0.1713
207	NURSING_PROCESS	0.168731
207	NURSING_ADMINISTRATION_RESEARCH	0.166667
207	PARTICIPATORY_ACTION_RESEARCH	0.166667
207	NURSE_TRAINING	0.16624
207	NARRATION	0.154862
207	PERSONAL_SPACE	0.153846
207	EXISTENTIALISM	0.151515
207	SENSE_OF_COHERENCE	0.15
207	PRIMARY_NURSING_CARE	0.147368
207	CRITICAL_APPRAISAL	0.147059
207	WOMEN	0.145116
207	NEGATIVISM	0.14359
207	STUDENTS,_NURSING	0.143457
207	NURSING,_SUPERVISORY	0.13601
207	FOCUS_GROUPS	0.132075
207	LITERATURE_REVIEW	0.128713
207	EDUCATION,_NURSING,_BACCALAUREATE	0.126084
207	HEART_LEFT_ANTERIOR_BUNDLE_BRANCH_BLOCK	0.125
207	RHYTHM_METHOD	0.125
207	EMPATHY	0.123223
207	CHRONIC_ILLNESS	0.120996
207	KINESICS	0.116279
207	FACULTY,_NURSING	0.115385
207	CLINICAL_PRACTICE	0.114035
207	NURSING_CARE	0.113182
207	POWER_(PSYCHOLOGY)	0.11211
207	HOME_NURSING	0.10582
207	PROGRESSIVE_MUSCULAR_DYSTROPHY	0.105263
207	MORALE	0.103524
207	FAMILY_NURSING	0.102881
207	OPUNTIA_EXTRACT	0.1
207	NURSING_AUDIT	0.0980392
207	SPOUSES	0.0962567
207	DELPHI_TECHNIQUE	0.0953678
207	PHYSICIAN-NURSE_RELATIONS	0.0938697
207	COMMUNITY_HEALTH_NURSING	0.0917348
207	VAMIN	0.0909091
207	ZEA_MAYS_EXTRACT	0.0909091
207	HEALTH_FACILITY_ENVIRONMENT	0.0901163
207	PROFESSIONAL_AUTONOMY	0.0897656
207	DEPENDENCY_(PSYCHOLOGY)	0.0888889
207	FAILURE-TO-THRIVE	0.0869565
207	ROLE	0.0846154
207	OBSERVATIONS	0.0833333
207	OFFICE_NURSING	0.0833333
207	BURNOUT,_PROFESSIONAL	0.0809353
207	PHASEOLUS_VULGARIS_EXTRACT	0.0769231
207	USHER_SYNDROMES	0.0769231
207	XEROMAMMOGRAPHY	0.0769231
207	CHILD,_HOSPITALIZED	0.0767717
207	PSYCHIATRIC_NURSING	0.0761848
207	POSTOPERATIVE	0.0731707
207	MODELS,_EDUCATIONAL	0.0714286
207	NURSE_CLINICIANS	0.0674079
207	PROFESSIONAL-FAMILY_RELATIONS	0.0657016
207	PATIENT-CENTERED_CARE	0.0615684
207	HEALTH_EDUCATOR	0.0606061
207	HOSPITAL_UNITS	0.0581516
207	WARD	0.0521978
207	HOSPITALS,_COUNTY	0.0510949
207	HEALTH_AUXILIARY	0.0497238
207	SYSTEMATIC_REVIEW	0.0406091
207	INPATIENTS	0.0378007
207	ORTHOPEDIC_NURSING	0.032
207	ANESTHESIA_(SENSORY_DYSFUNCTION)	0.03125
207	HOSPITALS,_GENERAL	0.0271318
207	CARDIAC	0.0252101
208	ESTIMATION_OF_DISTRIBUTION_ALGORITHMS_(EDA)	1
208	GENETIC_NETWORK_PROGRAMMING_(GNP)	0.714286
208	GRAMMATICAL_EVOLUTION	0.714286
208	EVOLUTIONARY_ALGORITHMS_(EAS)	0.666667
208	LEARNING_CLASSIFIER_SYSTEMS_(LCS)	0.636364
208	EVOLUTIONARY_COMPUTATION_(EC)	0.625
208	NEUTRAL_NETWORKS	0.625
208	ARTIFICIAL_CHEMISTRY	0.6
208	ARTIFICIAL_EVOLUTION	0.583333
208	LEARNING_CLASSIFIER_SYSTEMS	0.583333
208	DISTRIBUTION_ALGORITHMS	0.555556
208	EVOLVABLE_HARDWARE_(EHW)	0.545455
208	TEST_PROBLEMS	0.545455
208	SELF-ADAPTATION	0.529412
208	DIGITAL_ORGANISMS	0.5
208	CULTURAL_ALGORITHMS	0.454545
208	SELF-REPRODUCTION	0.45
208	AGENT-BASED_COMPUTATIONAL_ECONOMICS	0.444444
208	FITNESS_EVALUATION	0.428571
208	HARD_COMPUTING	0.421053
208	SYMBOLIC_REGRESSION	0.4
208	EVOLUTIONARY_LEARNING	0.384615
208	EVOLUTION_STRATEGIES_(ES)	0.384615
208	GENETIC_PROGRAMMING_(GP)	0.380952
208	ARTIFICIAL_IMMUNE_SYSTEMS_(AIS)	0.375
208	ARTIFICIAL_IMMUNE_SYSTEM	0.363636
208	EVOLUTION_STRATEGIES	0.350877
208	DIFFERENTIAL_EVOLUTION_(DE)	0.333333
208	FUNCTION_OPTIMIZATION	0.322581
208	CONSTRAINT_HANDLING	0.28
208	ARTIFICIAL_IMMUNE_SYSTEMS	0.27027
208	TEST_FUNCTIONS	0.269231
208	COMPUTERS,_MOLECULAR	0.263736
208	PARETO_OPTIMAL_SOLUTIONS	0.26087
208	EVOLVABILITY	0.26
208	EVOLUTIONARY_OPTIMIZATION	0.255319
208	MEMETIC_ALGORITHMS	0.25
208	EVOLUTIONARY_COMPUTATION	0.237288
208	FITNESS_FUNCTIONS	0.229508
208	EVOLVABLE_HARDWARE	0.225806
208	FITNESS_LANDSCAPES	0.222222
208	GENETIC_PROGRAMMING	0.221498
208	CONSTRAINT_SATISFACTION_PROBLEMS	0.208333
208	EVOLUTION_STRATEGY	0.205128
208	GENETIC_OPERATORS	0.197183
208	SELF-REPLICATION	0.193548
208	ARTIFICIAL_LIFE	0.186441
208	MULTIOBJECTIVE_OPTIMIZATION	0.181818
208	EVOLUTIONARY_ALGORITHM	0.176471
208	CROSSOVER	0.171875
208	NONLINEAR_STRUCTURES	0.166667
208	EVOLUTIONARY_ROBOTICS	0.162791
208	COMPUTATIONAL_INTELLIGENCE	0.162162
208	FITNESS_LANDSCAPE	0.16
208	PARETO_OPTIMALITY	0.159091
208	EVOLUTIONARY_ALGORITHMS	0.158036
208	MUTATION_OPERATORS	0.157895
208	ANT_COLONY_OPTIMIZATION_(ACO)	0.150943
208	FUZZY_CLASSIFICATION	0.15
208	PARTICLE_SWARM_OPTIMIZATION_(PSO)	0.143713
208	NEURAL_CODING	0.132353
208	INDUCTIVE_LOGIC_PROGRAMMING_(ILP)	0.130435
208	PREMATURE_CONVERGENCE	0.129032
208	ROBOT_CONTROLLERS	0.129032
208	SOFT_COMPUTING	0.126761
208	MULTI-OBJECTIVE_OPTIMIZATION	0.123529
208	PARETO	0.115385
208	MOLECULAR_COMPUTATION	0.114286
208	MLP	0.111111
208	PARTICLE_SWARM_OPTIMIZATION	0.108808
208	NEUTRAL_EVOLUTION	0.107143
208	PHYSARUM_POLYCEPHALUM	0.107143
208	GENE_NETWORKS	0.102564
208	PARAMETER_TUNING	0.102564
208	NUMERICAL_OPTIMIZATION	0.1
208	SELECTION_PRESSURE	0.0967742
208	ANT_COLONY_OPTIMIZATION	0.0952381
208	GENETIC_ALGORITHM_(GA)	0.0941176
208	ADAPTIVE_BEHAVIOR	0.0909091
208	DYNAMIC_METHOD	0.0909091
208	TRAJECTORY_OPTIMIZATION	0.0882353
208	FITNESS_FUNCTION	0.0873786
208	STRUCTURAL_OPTIMIZATION	0.0865385
208	OPTIMIZATION_PROBLEMS	0.0833333
208	PARETO_PRINCIPLE	0.082716
208	MECHANICAL_DESIGN	0.0810811
208	GENETIC_CODE	0.08
208	CULTURAL_EVOLUTION	0.0789474
208	EVOLUTIONARY_PROGRAMMING	0.0769231
208	GENETIC_ALGORITHMS	0.076537
208	SEARCH_ALGORITHMS	0.075
208	ADAPTABILITY	0.0747664
208	HYBRID_ALGORITHMS	0.0677966
208	OPTIMIZATION_ALGORITHMS	0.0653595
208	SYNCHRONISATION	0.0625
208	SWARM_INTELLIGENCE	0.0490196
208	CONTROL_PARAMETERS	0.046729
208	COEFFICIENT_OF_VARIATION	0.0454545
208	OPTIMAL-DESIGN	0.0425532
208	MORPHOLOGICAL_EVOLUTION	0.0333333
208	QUANTUM_COHERENCE	0.03125
208	HYBRID_SYSTEM	0.0309278
208	OLFACTORY_SYSTEM	0.0309278
208	PARAMETER_OPTIMIZATION	0.0308642
208	OBJECTIVE_FUNCTIONS	0.0301205
208	SELF_ORGANIZATION	0.0258065
208	INFORMATION_THEORY	0.0248227
208	MUSCLE_CONTRACTION	0.0227273
208	ACTOMYOSIN	0.021978
208	DYNAMICAL_SYSTEMS	0.0210526
208	MUTATIONS	0.0178571
208	COEVOLUTION	0.0177866
208	BUILDING_BLOCKS	0.0164609
208	EMERGENCE	0.0149432
208	BURST	0.0110294
208	OLFACTION	0.0078125
208	MYOSIN	0.00724638
208	IMMUNE_SYSTEM	0.00610998
209	SHAKESPEARE	0.484848
209	TEXTUAL_ANALYSIS	0.333333
209	COMEDY	0.307692
209	HAMLET	0.272727
209	LATIN	0.25
209	SCOTT	0.222222
209	EVE	0.210526
209	DRAMA	0.133333
209	LUXURY	0.125
209	CATHOLICISM	0.1
209	THEATRE	0.0952381
209	OPERA	0.0833333
209	DOUBT	0.0769231
209	ESSEX	0.0714286
209	SELF-KNOWLEDGE	0.0645161
209	SCOTTISH	0.0625
209	HISTORY_OF_IDEAS	0.0588235
209	TERROR	0.05
209	RELICS	0.047619
209	VENICE	0.0465116
209	INTROSPECTION	0.0454545
209	MAGIC	0.0384615
209	ENVY	0.037037
209	PROSE	0.037037
209	STRUCTURALISM	0.037037
209	TRAGEDY	0.0350877
209	SOUL	0.0333333
209	OXFORD	0.030303
209	CRITICISM	0.0294118
209	THINGS	0.0294118
209	SLAVERY	0.0277778
209	RHETORIC	0.0273973
209	ROMAN	0.025
209	TRANSLATIONS	0.0243902
209	POISON	0.0238095
209	PROSPERO	0.0238095
209	SONGS	0.0227273
209	COMPANY	0.0188679
209	ANALOGUES	0.0185185
209	RITUAL	0.0181818
209	BOOKS	0.0169492
209	INVENTION	0.0166667
209	LINGUISTICS	0.0151515
209	COUNCIL	0.0138889
209	INCEST	0.0138889
209	SELF-AWARENESS	0.0120482
209	METER	0.0117647
209	VILLAGE	0.0107527
209	BRITISH	0.00869565
209	ENCLOSURE	0.00662252
209	DESIRE	0.00625
209	FALL	0.00584795
209	AUTHORITY	0.00510204
209	INTRUSION	0.00507614
209	SEXUAL_ASSAULT	0.00485437
209	RAPE	0.0047619
209	POLITICS	0.004329
209	STAGING	0.00414079
209	SOCIETY	0.0030722
209	CASTRATION	0.00288184
209	AMAZON	0.00263158
209	CHARACTER	0.00259067
209	SELF	0.00223214
209	EGYPT	0.00218818
209	VIOLENCE	0.0021645
209	PRODUCTION	0.00184843
209	TRANSLATION	0.000762195
209	CHARACTERIZATION	0.000609385
209	TOPOGRAPHY	0.000575705
210	EPIGASTRIC_PERFORATOR_FLAP	0.958333
210	FACE_LIFT	0.862069
210	LIPOPLASTY	0.821429
210	ABDOMINOPLASTY	0.819608
210	ANTEROLATERAL_THIGH_FLAP	0.818182
210	NECK_DEFECTS	0.818182
210	SKIN_DEFECTS	0.814815
210	BREAST_IMPLANTATION	0.79918
210	REDUCTION_MAMMAPLASTY	0.758065
210	BREAST_AUGMENTATION	0.738363
210	RHYTIDECTOMY	0.736842
210	TRAM_FLAP	0.72
210	CAPSULAR_CONTRACTURE	0.717949
210	BREAST_REDUCTION	0.687657
210	FACIAL_REJUVENATION	0.675676
210	RHYTIDOPLASTY	0.660998
210	MAMMAPLASTY	0.656676
210	SKIN_FLAPS	0.655172
210	MUSCULOCUTANEOUS_FLAP	0.633333
210	FASCIOCUTANEOUS_FLAP	0.631222
210	ISLAND_FLAP	0.622568
210	NOSE_RECONSTRUCTION	0.62247
210	BREAST_IMPLANTS	0.611584
210	AUGMENTATION_MAMMAPLASTY	0.607843
210	RHINOPLASTY	0.603803
210	BREAST_ENDOPROSTHESIS	0.601467
210	PEDICLED_SKIN_FLAP	0.599455
210	LIPOSUCTION	0.59618
210	FREE_TISSUE_GRAFT	0.587805
210	FREE-TISSUE_TRANSFER	0.580247
210	MYOCUTANEOUS_FLAP	0.580235
210	BREAST_RECONSTRUCTION	0.577734
210	LATISSIMUS_DORSI_FLAP	0.569161
210	RADIAL_FOREARM_FLAP	0.56338
210	EAR_RECONSTRUCTION	0.547009
210	LIPECTOMY	0.542435
210	PLASTIC-SURGERY	0.533333
210	SURGERY,_PLASTIC	0.529637
210	EYELID_RECONSTRUCTION	0.524138
210	BLEPHAROPLASTY	0.52381
210	SOFT_TISSUE_DEFECT	0.513238
210	FOREARM_FLAP	0.509804
210	BREAST_AREOLA	0.509132
210	FACE_SURGERY	0.501053
210	LIP_RECONSTRUCTION	0.480363
210	SKIN_FLAP	0.478762
210	NOSE_CARTILAGE	0.472892
210	MUSCLE_FLAP	0.466667
210	COSMETIC_SURGERY	0.446809
210	MUSCLE_FLAPS	0.44
210	DONOR_SITE	0.437656
210	TISSUE_EXPANSION	0.434368
210	DONOR-SITE_MORBIDITY	0.428571
210	FREE_FLAP	0.428571
210	FREE-FLAP	0.42623
210	ESTHETIC_SURGERY	0.426009
210	SPLIT_THICKNESS_SKIN_GRAFT	0.41979
210	FULL_THICKNESS_SKIN_GRAFT	0.408511
210	MICROVASCULAR_SURGERY	0.376682
210	REJUVENATION	0.376384
210	FLAPS	0.375
210	LOWER_LEG	0.373134
210	RECTUS_ABDOMINIS_MUSCLE	0.371672
210	TISSUE_FLAP	0.35905
210	EYEBROW	0.351288
210	FREE_FLAPS	0.333333
210	SENSIBILITY	0.333333
210	SILICONE_PROSTHESIS	0.328947
210	NECK_RECONSTRUCTION	0.323944
210	NOSE_MALFORMATION	0.323049
210	FLAP	0.314545
210	AMPUTATION,_TRAUMATIC	0.314136
210	REPLANTATION	0.311346
210	PEDICLE	0.308511
210	CARTILAGE_GRAFT	0.300699
210	COSMETIC_TECHNIQUES	0.290188
210	GRADUAL_DISTRACTION	0.277778
210	SEROMA	0.272871
210	HYPERTROPHIC_SCAR	0.260323
210	CRANIOFACIAL_SURGERY	0.258065
210	SKIN_GRAFT	0.252979
210	SKIN_TRANSPLANTATION	0.249467
210	ZYGOMA	0.248
210	NERVE_GRAFT	0.245852
210	FINGER_INJURIES	0.23994
210	MANDIBULAR_RECONSTRUCTION	0.23913
210	PECTORALIS_MAJOR_MUSCLE	0.235401
210	NIPPLE	0.234795
210	EAR,_EXTERNAL	0.234197
210	NIPPLES	0.225045
210	BONE-GRAFTS	0.217822
210	CONTRACTURE	0.216323
210	FOREHEAD	0.213836
210	SCAR	0.204241
210	FACIAL_MUSCLES	0.196246
210	ARTIFICIAL_SKIN	0.185185
210	SKIN_INCISION	0.175909
210	HYPERTROPHIC_SCARS	0.174603
210	THUMB	0.174497
210	SKIN_NECROSIS	0.15397
210	FASCIA	0.152414
210	CICATRIX	0.151986
210	CHEEK	0.148879
210	WOUND_DRESSING	0.140931
210	SURGICAL-CORRECTION	0.138554
210	WOUND_CLOSURE	0.131948
210	NOSE	0.125967
210	TISSUE_NECROSIS	0.118412
210	TISSUE_TRANSPLANTATION	0.118068
210	WOUND_DEHISCENCE	0.112994
210	THIGH	0.110276
210	CLINICAL-APPLICATIONS	0.105611
210	AUGMENTATION	0.103362
210	MICROSURGERY	0.102302
210	INCISION	0.100257
210	LOWER-EXTREMITY	0.0927536
210	SCALP	0.0925267
210	SALVAGE	0.0914634
210	LEG	0.0909091
210	SUBCUTANEOUS_TISSUE	0.0854749
210	GRAFTS	0.076428
210	PALSY	0.0709677
210	HAND	0.0690964
210	NERVE_REGENERATION	0.0673077
210	WOUNDS	0.063786
210	ANASTOMOSIS	0.0577617
210	AXONAL_REGENERATION	0.056266
210	PERIPHERAL-NERVE	0.0472779
210	EXCISION	0.0410023
210	VESSELS	0.0317623
210	SCHWANN-CELLS	0.0313015
210	RAT_MODEL	0.0298507
210	INNERVATION	0.0158333
211	WORK_EFFECTIVENESS	0.75
211	STRUCTURAL_POWER	0.571429
211	NURSE_ADMINISTRATORS	0.463674
211	NURSE_ADMINISTRATOR	0.440881
211	CRIMEAN_WAR	0.375
211	MAGNET_HOSPITALS	0.375
211	NURSING_ADMINISTRATION_RESEARCH	0.368545
211	NURSING,_SUPERVISORY	0.36658
211	SELF-CARE_UNITS	0.333333
211	STAFF_NURSES	0.333333
211	NURSING_SERVICE,_HOSPITAL	0.286316
211	QUALITY_OF_NURSING_CARE	0.285714
211	SHARED_GOVERNANCE	0.285714
211	NURSING_SHORTAGE	0.272727
211	AMERICAN_NURSES'_ASSOCIATION	0.243446
211	QUALITY_CARE	0.235294
211	HOSPITAL_CHARACTERISTICS	0.222222
211	PERSONNEL_STAFFING_AND_SCHEDULING_INFORMATION_SYSTEMS	0.2
211	PSYCHOSES,_ALCOHOLIC	0.2
211	EMPLOYEE_DISCIPLINE	0.193416
211	PERSONNEL_TURNOVER	0.188999
211	HOSPITAL_NURSES	0.172414
211	MOLECULAR_CHAPERONE_GRP78	0.166667
211	NURSING_SERVICES	0.15534
211	PERSONNEL_ADMINISTRATION,_HOSPITAL	0.148571
211	PROGRESSIVE_PATIENT_CARE	0.146341
211	17-KETOSTEROIDS	0.142857
211	AUTOMATION,_COMPUTERS_AND_DATA_PROCESSING	0.142857
211	COLLECTIVE_BARGAINING	0.142045
211	LICENSURE,_NURSING	0.140569
211	HOSPITAL_RESTRUCTURING	0.129032
211	PERSONNEL_DELEGATION	0.129032
211	PRIMARY_NURSING_CARE	0.115789
211	EXCELLENCE	0.113636
211	FAMILY-CENTERED_CARE	0.111111
211	VOLUNTARY_TURNOVER	0.111111
211	PERFORMANCE_IMPROVEMENT	0.107143
211	17-HYDROXYCORTICOSTEROIDS	0.105263
211	UTILIZATION_REVIEW	0.105263
211	NURSES'_AIDES	0.100204
211	FALL_PREVENTION	0.1
211	PROFESSIONAL_STAFF_COMMITTEES	0.0996678
211	ASSISTED_LIVING	0.0967742
211	LEGISLATION,_NURSING	0.0960265
211	PHYSICIAN-NURSE_RELATIONS	0.0957854
211	PERSONNEL_SELECTION	0.09375
211	DOCTOR_NURSE_RELATION	0.0913793
211	PERSONNEL_LOYALTY	0.0867052
211	JOB_DESCRIPTION	0.0861582
211	TELEPHONE_TRIAGE	0.0833333
211	HEALTH_FACILITY_ENVIRONMENT	0.0828488
211	REGISTERED_NURSES	0.0816327
211	REDESIGN	0.08
211	HOSPITAL_ORGANIZATION	0.078203
211	SOCIETIES,_NURSING	0.0779585
211	QUEBEC	0.0773624
211	MORALE	0.0748899
211	HOSPITAL_SUBDIVISIONS_AND_COMPONENTS	0.0744235
211	NURSING_RECORDS	0.0720588
211	WORKERS'_COMPENSATION	0.0715447
211	ACETATE_SILVER	0.0714286
211	OCCURRENCES	0.0714286
211	PROFESSIONAL_AUTONOMY	0.0691824
211	PSYCHOLOGICAL_EMPOWERMENT	0.0689655
211	CAREER_MOBILITY	0.0688337
211	NURSING_CARE	0.0684932
211	MEDICATION_SYSTEMS	0.0676692
211	ACUTE_CARE	0.0666667
211	RESEARCH_UTILIZATION	0.0666667
211	HOSPITAL_BED_CAPACITY,_500_AND_OVER	0.0625
211	JOINT_COMMISSION_ON_ACCREDITATION_OF_HEALTHCARE_ORGANIZATIONS	0.0612925
211	BURNOUT,_PROFESSIONAL	0.0602518
211	INTERVENTION_STUDY	0.0588235
211	EMPLOYEE_PERFORMANCE_APPRAISAL	0.0584192
211	MENTORS	0.0578279
211	WORKFORCE	0.0571429
211	CREDENTIALING	0.0566038
211	DISCHARGE_PLANNING	0.0540541
211	CLARITY	0.0526316
211	TOKYO	0.0526316
211	NURSE_CLINICIANS	0.0521195
211	NURSING-CARE	0.0512821
211	JOB_FINDING	0.0487805
211	SALARIES_AND_FRINGE_BENEFITS	0.048433
211	QUALITY_IMPROVEMENT	0.0473538
211	FACILITATORS	0.0465116
211	JOB-SATISFACTION	0.0452261
211	PATIENT_CARE_MANAGEMENT	0.0422018
211	17_OXOSTEROID	0.0416667
211	PROFESSIONAL_MISCONDUCT	0.0413333
211	QUALITY_INDICATORS	0.037037
211	ORGANIZATIONAL_POLICY	0.0369249
211	WORKMAN_COMPENSATION	0.0366972
211	HOSPITAL_UNITS	0.0363448
211	BACK_INJURIES	0.036
211	CAUSAL_MODEL	0.0350877
211	INDIANA	0.0333333
211	MEDICATION_ERRORS	0.0310078
211	NURSES	0.029661
211	EMPLOYEE_TURNOVER	0.028169
211	HOSPITALS,_GENERAL	0.0281008
211	PATIENT_OUTCOMES	0.0265487
211	PENNSYLVANIA	0.0257316
211	SURGICAL_SPONGE	0.025641
211	PATIENT_SATISFACTION	0.0242494
211	COMMITTEES	0.0240964
211	NURSE	0.0230769
211	PSYCHOSOCIAL_INTERVENTIONS	0.0222222
211	PERSONNEL	0.0218182
211	JOB_SATISFACTION	0.0204082
211	CLINICAL_GUIDELINES	0.019802
211	SURGICAL_SPONGES	0.019802
211	QUALITY_OF_CARE	0.0186047
211	MORTALITY-RATES	0.0179641
211	INFORMATION_NEEDS	0.0172414
211	INFUSION_PUMPS	0.0158479
211	READMISSION	0.0150754
211	SETTINGS	0.0146628
211	ABSENTEEISM	0.0142857
211	OCCUPATIONAL_STRESS	0.0138889
211	BURNOUT	0.0135747
211	HARDINESS	0.0133333
211	ORGANIZATIONAL_CULTURE	0.0111732
211	PATIENT_EDUCATION	0.0103734
211	TRIAGE	0.00943396
211	MEDICAL_OUTCOMES	0.00692042
211	INTENSIVE-CARE	0.00560224
211	BED_REST	0.00505051
211	RESOURCE_UTILIZATION	0.005
211	SAFE	0.00483092
211	DIAGNOSES	0.00425532
211	INSTRUMENT	0.00272727
211	HEMATOMA	0.00268817
211	DISCHARGE	0.00232829
211	SURVEY	0.00177305
211	SHORT-TERM	0.00121951
212	ATHLETICS	0.962963
212	ENGINEERING_EDUCATORS	0.962963
212	ENGINEERING_TECHNOLOGY	0.928994
212	SEMESTER	0.914286
212	STUDENT_RETENTION	0.914286
212	ENGINEERING_COURSE	0.90625
212	ENGINEERING_PROGRAMS	0.901042
212	SEMESTERS	0.90099
212	ENGINEERING_ECONOMICS	0.888889
212	ACCREDITATION_BOARD_FOR_ENGINEERING_AND_TECHNOLOGY_(ABET)	0.883721
212	CAPSTONE_DESIGN	0.88
212	COURSE_DESIGN	0.879518
212	SERVICE_LEARNING	0.870968
212	DEGREE_PROGRAMS	0.866667
212	GRADUATE_PROGRAMS	0.866667
212	FACULTY_MEMBERS	0.864198
212	ENGINEERING_CURRICULUM	0.855072
212	ENGINEERING_GRAPHICS	0.852941
212	ENGINEERING_COURSES	0.851562
212	FACULTY_DEVELOPMENT	0.83871
212	ENGINEERING_STUDENTS	0.811856
212	DESIGN_PROJECTS	0.810526
212	COLLEGES	0.8
212	ENGINEERING_FACULTY	0.789474
212	ASSIGNMENTS	0.788732
212	UNDERGRADUATE_PROGRAMS	0.755102
212	ENGINEERING_PROGRAM	0.75
212	ENGINEERING_CURRICULA	0.704918
212	UNDERGRADUATES	0.701657
212	PROFESSORS	0.698795
212	UNDERGRADUATE_STUDENTS	0.693694
212	GRADUATION	0.693548
212	COMMUNICATION_SKILLS	0.691358
212	STUDENT_LEARNING	0.684783
212	COMPUTER_ENGINEERING	0.683673
212	ENGINEERING_GRADUATES	0.673469
212	ENGINEERING_ETHICS	0.671053
212	LEARNING_ENVIRONMENT	0.65625
212	CLASSROOMS	0.64557
212	LECTURES	0.634146
212	LEARNING_STYLES	0.622951
212	INSTRUCTIONAL_DESIGN	0.622222
212	UNDERGRADUATE_COURSES	0.612903
212	GRADUATES	0.609756
212	CLASSROOM	0.607143
212	COURSEWARE	0.584906
212	EDUCATORS	0.572816
212	COLLEGE_BUILDINGS	0.566524
212	ENGINEERING_MECHANICS	0.565217
212	ENGINEERING_DESIGNS	0.563636
212	NATIONAL_SCIENCE_FOUNDATION_(NSF)	0.559322
212	GRADUATE_STUDENTS	0.54878
212	LEARNING_OBJECTS	0.542373
212	LEARNING_PROCESS	0.505747
212	ONLINE_COURSES	0.5
212	TECHNICAL_SKILLS	0.463415
212	CAREERS	0.45614
212	SCHOLARSHIPS	0.453608
212	ACTIVE_LEARNING	0.449704
212	ACADEMIA	0.440678
212	DISTANCE_LEARNING	0.431579
212	SKILLS	0.431579
212	DISTANCE_EDUCATION	0.431079
212	DIGITAL_SIMULATIONS	0.333333
212	UNIT_OPERATIONS	0.333333
212	ELECTRICAL_ENGINEERING	0.331721
212	ENGINEERING_DESIGN	0.298419
212	E-LEARNING	0.292876
212	PROGRAM_ASSEMBLERS	0.288288
212	EDUCATIONAL_SOFTWARE	0.266667
212	ENGINEERS	0.252973
212	PHILOSOPHICAL_ASPECTS	0.223881
212	COMPUTER-AIDED_LEARNING	0.222222
212	DESIGN_PROCESS	0.193717
212	FACULTY	0.178536
212	MECHANICAL_ENGINEERING	0.171159
212	RESEARCH_LABORATORIES	0.165894
212	ELECTRONIC_MAIL	0.165242
212	VIRTUAL_LABORATORY	0.142857
212	SOFTWARE_PACKAGES	0.130802
212	CHEMICAL_ENGINEERING	0.12
212	SPREADSHEETS	0.115385
212	WEB-BASED_LEARNING	0.111111
212	FUNDS	0.106383
212	DIGITAL_SYSTEMS	0.1
212	GROUNDWATER_MODELING	0.0833333
212	ENGINEERING_EDUCATION	0.0434783
212	MATLAB	0.0408163
212	MAPLE	0.0266667
212	WORLD_WIDE_WEB	0.0217391
212	PROCESS_SIMULATION	0.0196078
212	FINITE_VOLUME	0.0190476
212	USER_INTERFACE	0.0153846
212	BLOOD_OXYGENATION	0.0142857
212	FUZZY_LOGIC_CONTROL	0.012987
212	KNOWLEDGE-BASED_SYSTEM	0.0123457
212	CONVEX_OPTIMIZATION	0.0121951
212	B-SPLINE	0.0114943
212	CONTAMINANT_TRANSPORT	0.0111732
212	DIFFERENTIAL-ALGEBRAIC_EQUATIONS	0.0107527
212	GREEN'S_FUNCTIONS	0.00990099
212	MIDDLE-EAST	0.00980392
212	LAYERED_MEDIA	0.00934579
212	ENERGY-COST	0.00892857
212	ENGINEERING	0.00813008
212	COMMUNICATIONS	0.0078125
212	MULTIDISCIPLINARY	0.0078125
212	COMPUTER-PROGRAM	0.00763359
212	AMPUTEES	0.00757576
212	STOCK-MARKET	0.00757576
212	PROCESS_CONTROL	0.00719424
212	DIGITAL_SIGNAL_PROCESSING	0.00666667
212	TRACTION	0.00606061
212	FOURIER_ANALYSIS	0.00595238
212	RECLAMATION	0.00591716
212	PERTUSSIS	0.00581395
212	TRANSFER_FUNCTION	0.00574713
212	AXONAL_INJURY	0.00552486
212	ANALYTICAL_SOLUTION	0.00546448
212	EIGENVALUE_PROBLEMS	0.00540541
212	HEAT_CONDUCTION	0.00507614
212	MATERIALS	0.005
212	NUMERICAL_METHODS	0.00493827
212	PERMANENT_MAGNETS	0.00487805
212	PHOTOSENSITIZER	0.00483092
212	GRAPH_THEORY	0.00456621
212	STRUCTURAL_ANALYSIS	0.00413223
212	ELECTROSTATICS	0.00395257
212	SENSORIMOTOR_CORTEX	0.00389105
212	PARTIAL_LEAST-SQUARES	0.00378788
212	STEAM	0.00378788
212	MULTIVARIATE	0.00358423
212	MAGNETIC_STIMULATION	0.00338983
212	SPACEFLIGHT	0.00311526
